"lambda3","lambda4","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
6,14,1.35782246807104,4.75432700175826,0.639455971774719,2.22878126262245,4.39092941520046,2.27106797822596,4.43345012772943,2.27208361065461,4.43446588999164
6,14.4,1.38894960263064,4.78895935676688,0.648897341060169,2.18206558747165,4.41520289645322,2.22457434803419,4.45795866761863,2.22559558845075,4.45898004511347
6,14.6,1.40457558290302,4.80652331497636,0.654943793752916,2.15891628141203,4.42614051527448,2.20152447437502,4.46900220374216,2.20254824140141,4.47002611145797
5.8,15.4,1.44517916248121,4.75628829320188,0.671037604205636,1.89277787398404,4.17098259665203,1.93206584357188,4.21053156110546,1.93301034248238,4.21147620490559
5.8,15.6,1.45406967337697,4.77046382048095,0.675446043123874,1.87227221337531,4.17759784884542,1.91161707233882,4.21720953865869,1.91256306621835,4.21815568068067
5.8,16.2,1.48793927616284,4.81714244437964,0.686416075206206,1.81230357212807,4.19489163796345,1.85179497741935,4.2346673062766,1.85274487827519,4.23561736499463
5.6,17.6,1.52715914488628,4.77090150054579,0.701390448258122,1.53583149662633,3.93886072982647,1.57209104727033,3.97542156234174,1.57296403308451,3.97629471555734
5.6,18.6,1.55515654124897,4.80552594454496,0.712504016046788,1.45799968902771,3.95032867281845,1.49433977590298,3.98699595173355,1.49521528941546,3.98787164712366
5.4,20.4,1.57774702198959,4.76021716744138,0.720782059229973,1.2155272374981,3.69028012076694,1.24870581786826,3.72380356599516,1.24950613175907,3.72460407172185
5.4,21.2,1.58889931036083,4.76728317540045,0.727122880588551,1.17016740136886,3.69335494994662,1.20335534927854,3.72690632770685,1.20415631977185,3.72770750043395
5.4,22.8,1.61604731434033,4.81481216215582,0.736738440531425,1.08803041109142,3.69748597012199,1.12121892302165,3.73107487512244,1.12202076890252,3.73187694396182
5.2,31.8,1.65057165358188,4.78195225761679,0.758275322751309,0.704700290880143,3.44342521815404,0.734751621461392,3.4740320298017,0.7354820718516,3.47476279070388
5.2,39,1.66722817603122,4.80024716052879,0.772117509311407,0.569773121686713,3.44366595414957,0.599678456101721,3.474274905574,0.600408873534778,3.47500571756497
8.8,9,0.0535696955975584,4.82552047466199,0.0267290391392956,5.83600196819147,5.94129877226076,5.91143400727706,6.01674122093559,5.91323962479316,6.0185468442219
8.2,9.8,0.415205262108718,4.85493793826172,0.213820260736453,5.37232519209117,6.19384263104715,5.44672289064386,6.26832250235929,5.44850470949404,6.2701043667632
8,10,0.514225684168257,4.85451145768925,0.26326819348135,5.12740195838007,6.12575684846454,5.19960761892847,6.19806221232099,5.20133717171424,6.19979182037881
7.8,10.2,0.606128312641694,4.84691139305994,0.311249630304585,4.86516237332489,6.02329446258426,4.934819361576,6.09306688761534,4.93648809050217,6.09473568053566
7.6,10.4,0.691023141438662,4.82618767091403,0.3497442693177,4.59087755721356,5.89004280868225,4.65769257157931,5.95698702239292,4.65929343282114,5.95858795525838
7.6,10.6,0.730055823441295,4.86615004849236,0.370645973772607,4.59998070191752,5.99893038756327,4.66802152833475,6.0671121882604,4.66965197923229,6.06874271731605
7.4,10.8,0.807909694614395,4.85193176092133,0.408721567871028,4.30935292890713,5.82304252938971,4.37412318308973,5.88796489558633,4.3756754709586,5.88951726778821
7.2,11,0.888847586314173,4.82646430375247,0.445247049634524,4.01834061657193,5.62626824804008,4.07969983346048,5.68778854149141,4.08117057034959,5.6892593676836
7.2,11.2,0.92534013221532,4.87171317495263,0.459660183205986,4.00784280725501,5.70092408433679,4.0700076373384,5.76326070309382,4.07149788497256,5.76475104597836
7,11.4,0.990407652559479,4.83948217097874,0.487270143778256,3.71538750099816,5.47539279391104,3.77391383714343,5.53409706192983,3.77531704994361,5.53550037338656
7,11.6,1.02600537270553,4.87810128843498,0.501506410840265,3.6978420267709,5.53438735186871,3.75699079770206,5.59372412984733,3.75840912490577,5.59514256130304
6.8,11.8,1.07626967054134,4.82945977928186,0.524917390853923,3.41067102461732,5.28788726834829,3.46605660984882,5.34346423390245,3.46738487862064,5.34479260879678
6.8,12,1.10653125925723,4.84634599102861,0.539020993784298,3.38873721851685,5.33388371703081,3.44459686977322,5.38994411707287,3.44593668816761,5.39128404679447
6.6,12.4,1.17801639789134,4.84973997653752,0.568618942041307,3.08770716205854,5.10894479236117,3.14012332437887,5.16157110273437,3.14138088790975,5.16282878281512
6.6,12.6,1.20456635510676,4.84539282798503,0.58122263913396,3.06269601363111,5.14221168764493,3.11544621009939,5.19518067454275,3.1167119582176,5.19644654401464
6.4,13,1.26160286532621,4.8369647668818,0.601036589602926,2.77447273971484,4.89317112908631,2.82363634471884,4.94255908169642,2.82481634989496,4.94373921131944
6.4,13.2,1.2841144225084,4.8604099015015,0.610824101777253,2.74873996280327,4.91689770646317,2.79813514762771,4.96652513723391,2.79932087076371,4.96771098920937
6.4,13.4,1.30221481437704,4.87491713259179,0.618742446328359,2.72275254119916,4.93909764145677,2.77236390677515,4.98894914159223,2.77355497968107,4.99014034772556
6.2,13.8,1.34344104147331,4.82377785573057,0.633101110983875,2.45394695587884,4.67119734261406,2.49989212529244,4.71738400788796,2.50099547703193,4.71848749362183
6.2,14,1.36395579119837,4.86592829473522,0.639409793986515,2.42899657369674,4.6868391990462,2.47508923992135,4.73318052388191,2.47619628278038,4.7342877047217
6,14.8,1.41914854246821,4.82410793462544,0.66037874522321,2.13593838017652,4.43634793051552,2.17863894924215,4.47930846516531,2.17966507396649,4.4803347341826
6,15,1.4305042759481,4.83939780881075,0.665313067948529,2.1131525278148,4.44587312703103,2.15593888139763,4.48892590141739,2.15696720600849,4.48995437391712
6,15.4,1.45674004842553,4.88102419762205,0.674915099352875,2.06822671165387,4.46305414817424,2.11116657608588,4.50627329947794,2.11219886804697,4.507305746497
5.8,16.6,1.50351597992819,4.83128573445472,0.693099387753949,1.7736687714116,4.20456988955981,1.81324038410362,4.24443732637722,1.81419247043999,4.24538957702492
5.8,17.2,1.529623105773,4.87043079886239,0.704107216928283,1.71779215487036,4.21678381685288,1.75746232177935,4.25676706527331,1.75841716469387,4.25772208213031
5.6,18.8,1.56382175352782,4.83156206491658,0.714549804802679,1.44319173580604,3.95218385406158,1.479543882722,3.98886835292313,1.48041980460028,3.98974445956348
5.6,19.4,1.58240675611661,4.85757526828848,0.722742380258237,1.40022631050551,3.95704088224242,1.43660810052446,3.99377046444308,1.43748509045774,3.99464764777288
5.6,19.8,1.59710697390558,4.88753805230669,0.72636083831073,1.37276168575272,3.95976518456977,1.40915849994034,3.99652005397096,1.41003608804581,3.99739784121482
5.4,23.6,1.62763993879314,4.83587270805605,0.742503179206678,1.05080742548978,3.69885212253302,1.08398993455475,3.73245343801019,1.08479206645,3.73325580319911
5.4,24.4,1.63889854601007,4.85885642052248,0.745984670326257,1.0158750540707,3.69989732837989,1.04904868227206,3.73350813877339,1.04985103057482,3.73431073069124
5.4,27,1.66155185766977,4.88996921590991,0.75703304354946,0.916030188546749,3.70188308420318,0.949162343310919,3.73551193370873,0.949965088891462,3.7363149563822
5.2,39.2,1.67828500115166,4.8440074347993,0.772464354335461,0.566731510622202,3.44366762856124,0.596632759409994,3.47427659486864,0.597363174864376,3.47500740721496
8.6,9.6,0.263693790702302,4.93226646150954,0.133139492944694,5.87714469433795,6.42042455476559,5.95716572046592,6.50050080814992,5.95908195928458,6.50241707758735
8.4,10,0.416031029778283,4.95944481775482,0.209477600164184,5.72376830083914,6.58846599208681,5.80437292534626,6.6691596412005,5.80630365974856,6.67109042496364
8.2,10.2,0.518487294499313,4.9563416315549,0.267533160027854,5.46613479401158,6.51738708155597,5.54439720986596,6.59575755948563,5.54627209364213,6.5976325031782
8,10.2,0.561834104326558,4.90876526887213,0.288235611932551,5.16166620258318,6.27059562619966,5.23556893039605,6.34461061072323,5.23733937185097,6.34638111441484
7.8,10.4,0.6512258925941,4.89504563162998,0.330322334579282,4.88574097702973,6.14953745221075,4.95684811645191,6.22077225775329,4.95855181530762,6.22247602738889
7.8,10.6,0.700074045600019,4.95150237770745,0.356246419711794,4.90124857977806,6.27066911094149,4.97374637266197,6.3433070859884,4.9754836250985,6.34504441615072
7.6,10.8,0.773395359759566,4.9073952254601,0.392554526308566,4.60476392658679,6.10296961770441,4.67397524106259,6.17233389890269,4.67563396365377,6.17399270630821
7.6,11,0.814165382111927,4.95042314688429,0.412588783910215,4.60547557217524,6.20220855489181,4.67580261889067,6.27270075671792,4.67748830829727,6.27438653770491
7.4,11,0.859873608038746,4.89392375345983,0.431744166097694,4.30552750749289,5.91156150311803,4.37127330170013,5.97747079075722,4.37284918173491,5.97904676144299
7.4,11.2,0.894158232530501,4.92695252794861,0.446077455405756,4.29835557687742,5.99569054809211,4.3650278240756,6.06253781193684,4.36662612585681,6.06413621076677
7.2,11.4,0.957348430741741,4.89900671117299,0.476789805100431,3.99466342308024,5.77164751766679,4.05759076831392,5.83475746228934,4.05909949860748,5.83626629383631
7.2,11.6,0.990332337958957,4.92353560089482,0.493874907678473,3.97902124210956,5.83856454037368,4.04266939589409,5.90240618924431,4.0441956137099,5.90393251436475
7,11.8,1.051196009442,4.8963898568778,0.518801932717485,3.67839772356723,5.59005595506898,3.7381332152487,5.64998958352411,3.73956580439329,5.65142228254741
7,12,1.08982452943932,4.9436113926815,0.532268224314609,3.65723852569415,5.64253558888327,3.71752650255314,5.7030318771024,3.71897253629197,5.70447802637251
6.8,12.2,1.13973708972055,4.89443768523869,0.552432134335028,3.36554056653105,5.37714921220895,3.42184555591126,5.43366434357767,3.42319623786392,5.43501514207686
6.8,12.4,1.16598920621494,4.91955758030084,0.563294254734144,3.34122723343139,5.41781558597281,3.39795022518817,5.47475813113893,3.39931111775714,5.47611914548478
6.6,12.8,1.23203330617044,4.9089633907295,0.586561367695176,3.03702410188365,5.17340667668196,3.09008698838633,5.22669699770412,3.09136041104271,5.22797054651975
6.6,13,1.25189103763506,4.91652201392403,0.599512019045801,3.01079384628477,5.20264383382642,3.06414925742321,5.25623532164935,3.06542987265295,5.25751606784369
6.4,13.6,1.32513784691075,4.90437865276371,0.626405007728843,2.69657764523015,4.95986227390178,2.7463907162021,5.00992335652775,2.74758679271839,5.01111957065376
6.2,14.4,1.39675983329757,4.90420939974077,0.652445160354001,2.37925800535659,4.71509448326253,2.4256157665598,4.76171518348149,2.42672947626893,4.7628290391212
6.2,14.6,1.41075055828821,4.92068877956843,0.656956007533164,2.35453980553211,4.72783549625515,2.40101642735226,4.77458217380321,2.40213314293227,4.77569903927671
6.2,15,1.44066896207205,4.95571797227124,0.669468727490547,2.30555260892177,4.75083608711846,2.35224246502477,4.79781018401882,2.35336460617698,4.79893248296558
6,15.6,1.47325932615301,4.91112969454528,0.678733698649761,2.04611587974136,4.47079173078365,2.08912426197588,4.51408581099362,2.0901583403138,4.51512004796282
6,16.2,1.50553536116807,4.94751597410683,0.691107647891098,1.98132505697974,4.49103033303261,2.02451027692073,4.53452039904185,2.02554902641772,4.53555931784649
5.8,17.8,1.55551998081974,4.91331531067199,0.711573960507157,1.66442209954383,4.2267026080741,1.70416915155338,4.2667799057777,1.70512623129055,4.26773716904173
5.8,18,1.56654939890488,4.94491564130597,0.713796605022182,1.64718556826945,4.2295766895262,1.68695416988827,4.26968123906864,1.68791189736191,4.27063915325441
5.6,20.4,1.60743138242637,4.89872827656639,0.73125585522257,1.33325697317404,3.96321202528573,1.36967042784236,3.99999888854881,1.37054877143809,4.00087743987656
5.6,21.4,1.62544673726186,4.92165266320483,0.741021923438232,1.27166704534984,3.96759880691847,1.30809572595545,4.0044263886531,1.3089750277189,4.00530591242764
5.6,22.6,1.64603943729972,4.9512428547888,0.748014428040732,1.20417566649084,3.97123194190465,1.24060761203206,4.00809324670005,1.24148770209917,4.00897357585557
5.4,26.6,1.66349277665447,4.9049045017324,0.756215147255329,0.930164940167761,3.70167692459216,0.963304359947974,3.73530390129126,0.964107065953154,3.73610687924401
5.4,32,1.69081449816138,4.94182918362775,0.771006428285982,0.768630730738842,3.70307120791486,0.80165987521905,3.73671085063904,0.802462814297277,3.73751413104358
5.4,34,1.69856463859724,4.95155346430293,0.776043936119876,0.721688711260619,3.70321123474091,0.754673788008984,3.73685214950447,0.755476731792455,3.73765546028401
8.8,9.6,0.208903421659466,4.98737199511409,0.109142887575464,6.16224239962808,6.61122098513568,6.24614538517629,6.69517029165518,6.24815458407924,6.69717951624139
8.4,10.2,0.467221391783779,5.02249091860585,0.237893550910684,5.77790801953996,6.76284512199007,5.860634639144,6.84567453582437,5.8626164690589,6.84765642273986
8.2,10.4,0.560994930395887,5.00029474410903,0.286113603556268,5.50350450156292,6.67125975080227,5.5836036219225,6.75148053494587,5.58552276507477,6.75339974556212
8,10.4,0.606422342351885,4.96120742195205,0.309687744015911,5.19012877389578,6.41021093847659,5.26566654309621,6.48587388492363,5.26747639808399,6.48768380931753
8,10.6,0.656513911076038,5.0092229227161,0.331796528912963,5.21300007849451,6.54450968263723,5.29010979266001,6.62175783415149,5.29195755979175,6.62360567804833
7.8,10.8,0.733660048238969,4.97586869473442,0.374650024713097,4.91192441253262,6.38667663336861,4.98575323829649,6.46065841917321,4.98752262444531,6.46242789014012
7.6,11.2,0.86040118160378,4.99972291191118,0.430824854404588,4.60236691204091,6.29671805577009,4.6737557614457,6.36828442400904,4.67546713206777,6.36999589307598
7.4,11.4,0.929841637089459,4.96896160295582,0.464471315556365,4.28807665719246,6.07553569322044,4.35562746973007,6.14327317040394,4.35724705111955,6.14489285531018
7.4,11.6,0.963076753607637,5.01380489512976,0.479479741549236,4.27492580796857,6.15121597071988,4.34330864142089,6.21979722566722,4.34494839202644,6.22143708631907
7.2,11.8,1.03218905144874,4.97112428948496,0.508150840109082,3.96112758143478,5.90180855279396,4.02545630855864,5.96634174308137,4.02699905364317,5.96788460156294
7.2,12,1.06309432339314,4.99806613419604,0.52440407880325,3.9411853724214,5.96151839550314,4.00615596751252,6.02670448261857,4.00771431591678,6.02826295054706
7,12.2,1.11829773280075,4.97383491717153,0.542655613459822,3.63453893456336,5.69196487314842,3.69534665611752,5.75299111669282,3.69680535263784,5.75444993441796
7,12.4,1.14550092566828,5.01011023679032,0.555040095483557,3.61046377100888,5.73848278236098,3.67175999481699,5.80000776685226,3.67323060793,5.80147850686019
6.8,12.6,1.19309839260005,4.96307316432967,0.574161189295581,3.31593392191044,5.45601279484211,3.37304895203982,5.51335680218462,3.37441943493369,5.51472741209351
6.8,12.8,1.22002451151731,4.99804070388529,0.584560853867219,3.28978802948479,5.49186820295615,3.34727047782943,5.5495890595074,3.34864996275554,5.55096867669156
6.6,13.2,1.27750756793693,4.97325368492903,0.607778707086253,2.984099599394,5.23003327271876,3.03772850721864,5.28390689429271,3.03901586016593,5.28519438300798
6.6,13.4,1.30176720112336,4.99984597133447,0.616804732297618,2.95702802453083,5.25568091385742,3.01091249492158,5.30981872721037,3.01220615680707,5.31111252966369
6.4,14,1.3660030712579,4.96911402075826,0.642872485492545,2.64390388149976,4.99742940270548,2.69408041275048,5.04786965947795,2.69528554092296,5.0490749340047
6.4,14.2,1.38453225814572,4.99233219021623,0.647521229015032,2.61751031027597,5.01439309182275,2.66785022564061,5.06500456721517,2.66905944073662,5.06621393302643
6.4,14.6,1.41303088056585,5.02239844770165,0.65939413543199,2.56483524880786,5.04505240439708,2.6154689959549,5.09597333163893,2.61668559673394,5.09719009183031
6.2,14.8,1.42971196380727,4.96423295827166,0.662095436970085,2.32996267773853,4.73973106808438,2.3765498169011,4.78659536362226,2.37766933863997,4.78771503920931
6.2,15.2,1.45144890289483,4.97369917457989,0.674712425307281,2.28133250614799,4.76120214433112,2.32811778896182,4.80827873607521,2.32924237496933,4.8094034838153
6,16.4,1.515935885739,4.97227362113259,0.695245278638487,1.96026922230706,4.49689327547337,2.00350486239476,4.54044011681896,2.00454496463292,4.54148039190953
6,17,1.54125786074236,4.99451130901815,0.705245562641311,1.89880080047944,4.51222930535914,1.94216596355538,4.5559246571599,1.94320960291269,4.55696847996421
6,17.2,1.55606180290747,5.02808742264395,0.710212262902067,1.87888813443244,4.51667274211248,1.922290022416,4.56041112309465,1.92333468616326,4.56145597380786
5.8,19,1.59537817572375,4.97616345274657,0.727794764832766,1.56505980642309,4.24131439584031,1.60491132230782,4.28153024149101,1.60587169227348,4.28249081403156
5.8,19.6,1.61289565462003,4.9979279274005,0.732686492304471,1.51892232490511,4.24664543438225,1.55880745282033,4.28691182856657,1.55976902068637,4.28787360848029
